1.0266,-1.0176,-0.13895,3.149,0.50625,2.4843,0.19363,2.1644,1.9484,0.36414,-0.81258,-0.68387,0.13083,0.52519,0.84954,1.6377,-0.036598,-0.49115,-0.40112,-0.45584,-0.15065,0.21594,-0.4685,-0.56234,-0.37394,3
-3.0401,-0.35997,-2.5032,-2.5638,-0.81294,1.0207,0.69332,0.96831,-0.7327,-1.3437,0.071489,0.86167,0.90127,-1.643,0.95056,-0.9396,-0.20506,-0.68545,1.4343,0.64988,0.29394,-0.19012,-1.9522,-1.1754,0.85916,0
-0.50305,-4.6452,0.86908,-1.1634,-0.029687,-0.26951,0.35808,-0.89598,0.8629,0.66661,-0.72945,-0.85718,0.12926,-0.95751,1.3383,-1.3242,1.2738,-0.2848,0.028196,0.82655,1.5625,-1.4878,0.2508,0.096916,0.352,2
-1.3702,-0.0064665,-0.82859,-5.3223,0.54406,1.9688,1.1726,1.1698,-0.52061,-0.72928,-0.3066,-1.478,-1.7666,0.1575,0.19731,0.14667,1.108,-0.22197,-0.11993,1.0108,0.57472,1.1828,1.5229,-0.41967,1.63,6
1.0559,3.7347,0.34838,1.5014,1.2923,0.82034,-0.076784,1.0206,-0.030053,-0.25347,-0.22719,-0.43568,2.0078,-1.1302,1.514,0.43017,0.19164,0.29527,-1.2513,-0.031496,0.37166,0.20047,0.86544,-0.044658,0.93196,9
-0.58952,2.4864,-1.9724,-0.55349,0.31868,0.60328,-0.46276,-1.3383,-1.8213,1.9831,0.26109,1.7632,0.82313,-0.25967,1.0636,1.2654,0.39915,1.0809,-1.2317,-0.92133,1.6563,0.72203,0.39349,0.21489,0.81036,9
-0.61158,2.1268,1.0834,1.8229,1.5487,1.2244,-0.42621,2.5096,0.35641,0.39207,0.71126,0.28502,-0.68238,0.65874,-0.71314,-0.73589,-0.1197,1.0999,0.083216,2.0585,-0.25781,0.51729,-2.0441,0.70928,0.68816,8
-0.22518,-0.093324,2.2567,3.0166,1.541,0.40857,0.021733,0.76243,-0.95512,-0.28324,1.0984,-0.74874,0.079325,-2.4374,1.9063,1.5846,-0.03679,1.3095,0.25592,0.87222,0.73052,0.40275,0.00078195,-0.30149,0.16902,8
0.80141,-0.28297,1.1394,2.0014,0.020684,0.99991,-1.061,1.3758,1.8206,0.14611,1.7708,-1.9539,-0.46437,1.5032,0.0091648,1.2323,0.65324,-0.22404,0.89246,0.33714,1.1141,1.2139,-0.02529,-0.36647,-0.23712,3
0.4297,3.9809,-0.68808,2.6688,-0.81442,1.7571,3.3176,-1.206,1.0611,-0.945,0.52318,0.92307,-0.080184,0.11018,0.96544,-0.70473,0.82196,0.42597,-0.88193,0.10994,-0.42707,-0.05014,0.62821,0.37594,0.1526,7
0.27585,-0.56592,-1.6285,-1.3732,-2.113,-0.030102,-1.0636,-0.44344,-0.45184,-1.0591,0.88513,-0.70058,1.5516,-0.95529,-0.52838,1.0168,-0.1495,-0.72221,1.2491,0.45116,-0.923,0.93022,0.031219,-1.077,0.084159,5
0.75694,0.46865,2.5021,0.066343,-1.2006,-0.54641,0.56453,-1.3932,-0.58514,-0.078749,-0.87366,-1.4458,-1.422,-1.8315,-0.078189,-0.62859,0.031445,-0.15704,1.2624,-0.7601,0.29429,-0.029999,-0.10312,-0.31941,-1.9292,5
-3.9778,0.051958,-2.0364,4.5325,-0.52824,0.67906,0.52981,-1.654,-3.4085,-0.29001,-0.11091,-0.38045,-1.9399,0.99155,-0.82693,-1.394,0.83428,0.27911,-3.4653e-06,-0.71658,-0.11946,-0.81838,0.6117,-0.84652,0.036915,5
0.0095668,1.3477,1.8963,-1.6454,1.557,-3.4404,1.6934,-0.38796,1.3474,0.077262,1.1338,0.91776,0.38995,0.22936,-0.83644,-0.12031,0.47359,-0.42184,-0.15333,-0.32283,-1.3612,0.84565,-0.60632,0.11279,-0.56741,6
-0.42961,3.1362,-1.819,3.1672,2.0353,-1.4481,-0.050873,-1.0922,-1.7275,0.37104,-1.0627,-1.0728,0.33746,-0.099035,1.077,0.54038,0.28009,1.0334,-0.10818,0.064526,0.66876,0.56755,-0.89892,1.0856,1.1939,9
0.50768,-0.68302,-0.071948,-1.9384,2.6407,0.16457,2.3228,-0.37657,-0.08464,1.4108,-0.35113,-1.5172,0.50296,0.36727,-0.34876,-0.22719,-0.032675,-1.6312,0.6003,-0.096695,1.303,-1.0217,1.0433,-1.3229,-0.34197,2
0.0072243,1.0052,0.51689,-1.3537,0.030038,-1.6609,1.0909,-0.70048,-1.2794,1.2106,-1.0828,0.097857,1.7742,0.43232,-1.6586,0.54146,-1.6746,0.58034,-0.65981,-0.15772,-0.3464,1.4351,1.7312,-0.04717,-0.4502,4
1.6567,-1.4607,-1.7757,-0.90913,-2.0495,-1.9221,-0.80864,-0.23514,0.65551,-0.63576,1.3831,0.84488,-0.07407,-1.1324,-1.0575,0.62097,-0.40094,-0.46521,-0.32807,0.038369,-0.15571,0.38547,0.45616,0.044367,1.2177,3
-2.5728,-2.0204,0.5861,3.6974,0.050029,0.2538,-1.0409,-1.545,1.1195,-0.39318,-0.26982,1.019,-0.38692,1.4819,0.033477,2.3184,1.3868,0.60098,-1.1752,-0.16411,0.37117,-0.28749,-1.2025,-0.52214,0.54171,3
0.83162,3.3488,0.36281,-0.25311,-0.95856,-0.5759,-0.1928,0.69893,1.0532,-0.12957,0.95285,0.5294,1.2792,-0.51554,0.91305,-0.4804,-0.69943,-0.17236,0.72282,0.71411,0.16007,-0.010857,0.21767,0.21559,0.85561,9
-1.0228,-1.4298,-1.15,-0.84733,1.6793,1.2379,-1.7663,1.8874,-0.16767,-0.42226,-0.84502,-0.8959,-0.59188,-1.8004,-0.21106,1.4313,-1.1364,0.63564,0.0098807,-0.29936,-0.25675,-0.93747,-0.3501,1.4956,0.16482,8
-1.2662,-2.2468,1.0686,-1.1545,-0.3512,-1.9151,1.8213,-2.8701,0.71405,-0.44778,-1.2722,1.6635,0.49929,-0.75917,1.1635,0.20173,-0.04993,0.98914,-0.68124,0.38991,1.2009,-0.4842,0.77941,0.10344,0.40628,3
-1.3835,1.0813,2.4549,-0.33476,0.97493,0.82916,-1.0851,-0.60021,0.27905,-0.13757,0.86173,-0.37971,1.5696,-0.20869,-1.908,2.9322,-0.0095381,1.6446,0.50159,0.074044,-0.46358,-0.25055,-0.84682,1.3732,0.92995,2
2.4613,-1.8278,0.91656,-2.5165,-0.04792,1.0874,0.72704,-0.05936,0.097141,0.14168,-1.0435,0.30184,0.58028,0.43706,-0.33038,-1.3179,-0.22913,-0.067471,-0.57843,0.088101,0.94153,0.90726,-0.55394,0.21628,-0.32826,2
1.9748,1.4374,0.07256,-0.44128,-1.9811,1.5849,-0.23389,0.59455,1.6836,-0.8325,1.2985,1.3675,0.62833,0.25462,-0.78577,-0.074996,0.86123,0.050187,0.3821,-0.097159,0.15836,0.022787,0.19895,-0.9575,0.30512,7
-0.65537,-1.1635,-3.2152,0.16465,0.60145,-1.995,-1.7989,-0.4311,1.0898,-0.88168,0.55697,1.3126,0.24969,1.2931,-1.1585,-0.71163,-1.5766,-0.17072,0.40863,0.23298,-0.96129,0.34877,1.238,-0.28933,0.12205,5
2.3923,1.2275,-1.1597,0.40998,-0.53978,-0.17624,-0.87875,0.9505,0.54421,-0.65394,-1.5295,-1.02,1.4636,-0.38531,-0.082801,0.8212,0.42913,0.15468,0.49193,0.2375,-0.0084382,0.10324,-0.093702,0.17723,-0.16561,9
3.5079,-2.2071,1.4088,-0.88089,-1.5757,0.50599,-0.10148,-0.0039158,-1.4606,-0.41656,0.36683,1.3152,0.51441,1.3376,1.3598,-0.36429,-0.40688,0.096425,0.8384,0.0055704,0.63551,0.46932,0.24377,0.37825,0.024793,1
2.4032,-1.0251,0.34188,-0.28392,-1.3439,0.51768,-0.0071623,-0.68206,1.2839,0.31584,-0.86308,-0.56211,0.67379,0.5371,-0.66937,0.036453,-0.24172,-0.56839,1.2764,-1.0533,0.24956,0.24315,-0.42463,-0.54728,-0.2458,3
-3.7959,1.3172,1.5468,-2.1366,3.9938,-2.5931,1.672,1.7002,-1.0226,-1.2347,-0.77416,-0.22132,-0.91128,-0.13902,-0.075815,1.2454,0.48878,-0.33237,0.24796,-0.067412,0.46882,0.40776,0.39087,0.77677,0.060873,6
-0.33332,3.1567,0.44426,-1.5095,0.35178,1.1449,-0.48159,-1.4653,-1.0943,1.3919,0.84138,0.5223,0.54289,-1.1758,-0.11264,1.2281,0.50192,-0.27425,-0.047258,-0.54452,1.0027,-1.3541,0.90562,2.219,0.84049,2
-0.40297,0.69494,-0.17228,-4.3849,0.07741,0.33948,1.0343,-0.78716,-0.16761,-1.4569,-0.52315,-0.96906,-0.9953,0.42034,0.78344,2.1411,0.63054,-0.73953,-0.54084,1.3054,-0.85212,2.4475,0.34156,-1.2167,0.85521,6
-0.95522,-3.9891,1.1561,-1.888,0.96638,-1.5645,2.4505,-0.51063,-0.014613,0.15813,-0.027425,-0.90646,0.24977,-1.6915,0.40658,-0.93983,1.3279,-0.9067,1.2726,0.079991,1.2765,-0.61565,0.7893,-0.77708,0.99372,2
0.61865,0.40431,1.9369,-1.0602,1.1202,0.29456,-1.9435,-1.3159,1.6798,-0.35514,0.51218,-1.2327,1.4384,-0.046571,-0.060934,-0.36194,1.3996,0.7492,0.9165,-1.1801,0.040721,-1.0134,-0.081991,0.40375,0.075715,2
-4.5536,-1.2855,-1.8414,-2.0683,-0.68175,1.2788,0.037228,0.3487,1.4011,-0.46123,-0.21488,1.4215,0.34995,-0.74624,2.4895,-0.32763,-0.23249,1.274,1.1924,-0.41487,-0.28773,-0.63031,-0.46492,-0.50498,0.84859,0
2.1802,1.0246,-1.8391,-0.88359,0.040686,-0.86624,-1.8143,-0.14563,0.016827,0.46026,-1.7149,-0.45944,0.57074,0.075687,-0.45306,-0.46803,0.069549,-0.54661,0.46418,0.9397,0.87549,-0.013457,-0.2473,0.3806,-0.78893,4
-3.3714,1.0372,2.899,3.7529,1.6627,-0.70561,0.25135,-2.5525,-0.39303,-0.0031232,0.45962,0.2282,0.028507,-1.3046,2.0698,-0.29516,-0.4321,0.023225,1.0342,0.68458,-0.47253,0.22843,0.19277,-0.61606,0.25812,0
-0.56731,1.008,-0.64048,-4.1976,0.74248,0.28543,0.32598,1.8479,-0.59966,-2.0657,-1.1814,-0.069474,-0.90286,0.21231,0.41374,-0.2985,0.32658,-0.69631,-0.62309,1.6872,0.88436,0.82315,-0.21504,-1.059,1.5522,6
2.058,1.5153,-1.0495,0.086686,-0.055864,-1.6738,-0.90088,-0.43415,-1.0576,1.2445,-1.0586,-0.56012,1.2843,0.021545,-0.84285,-0.99828,-0.36835,0.052537,-0.35527,-0.15617,1.1041,1.3354,-0.36178,0.042702,-1.1336,4
